,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
2521,AC Horsens,Peter Therkildsen,22,Central Midfield,Denmark,300000,Haugesund,Norway,loan transfer,out,2020
2522,AC Horsens,Mikkel Qvist,27,Centre-Back,Denmark,200000,KA Akureyri,Iceland,loan transfer,out,2020
2523,AC Horsens,Peter Nymann,38,Right-Back,Denmark,0,No club,No country,0,out,2020
2524,AC Horsens,James Gomez,18,Centre-Back,The Gambia,300000,Real de Banjul,The Gambia,"End of loanJul 31, 2020",out,2020
2525,AC Horsens,Ayo Simon Okosun,27,Central Midfield,Denmark,600000,FC Midtjylland,Denmark,"End of loanJul 31, 2020",out,2020
2526,AC Horsens,Erhan Masovic,21,Centre-Back,Serbia,300000,Club Brugge,Belgium,"End of loanJul 31, 2020",out,2020
2527,Randers FC,Tosin Kehinde,22,Left Winger,Nigeria,500000,Feirense Sub-23,Portugal,270000,in,2020
2528,Randers FC,Nikola Mileusnic,27,Left Winger,Australia,250000,Adelaide United,Australia,0,in,2020
2529,Randers FC,Bassala Sambou,22,Centre-Forward,Germany,300000,Fortuna Sittard,Netherlands,loan transfer,in,2020
2530,Randers FC,Christoffer Petersen,19,Left-Back,Denmark,50000,Randers FC U19,Denmark,0,in,2020
2531,Randers FC,Karl Leth,17,Right Winger,Denmark,50000,Randers FC U19,Denmark,0,in,2020
2532,Randers FC,Mads Enggaard,16,Central Midfield,Denmark,50000,Randers FC Yth.,Denmark,0,in,2020
2533,Randers FC,Filip Bundgaard,16,Attacking Midfield,Denmark,150000,Randers FC Yth.,Denmark,0,in,2020
2534,Randers FC,Tobias Damsgaard,21,Right-Back,Denmark,200000,Vendsyssel FF,Denmark,"End of loanJun 30, 2020",in,2020
2535,Randers FC,Issah Salou,22,Central Midfield,Niger,50000,Jammerbugt FC,Denmark,"End of loanJun 30, 2021",in,2020
2536,Randers FC,Emil Riis,22,Centre-Forward,Denmark,1000000,Preston,England,1500000,out,2020
2537,Randers FC,Tobias Damsgaard,21,Right-Back,Denmark,200000,Vendsyssel FF,Denmark,free transfer,out,2020
2538,Randers FC,Kasper Högh,19,Centre-Forward,Denmark,150000,Valur,Iceland,loan transfer,out,2020
2539,Randers FC,Tosin Kehinde,22,Left Winger,Nigeria,500000,Feirense Sub-23,Portugal,"End of loanJul 31, 2020",out,2020
2540,SönderjyskE,Roni Arabaci,19,Centre-Forward,Denmark,50000,Bröndby IF U19,Denmark,free transfer,in,2020
2541,SönderjyskE,Lawrence Thomas,28,Goalkeeper,Australia,700000,Melbourne,Australia,free transfer,in,2020
2542,SönderjyskE,Nicolai Flö,24,Goalkeeper,Denmark,200000,Vendsyssel FF,Denmark,free transfer,in,2020
2543,SönderjyskE,Haji Wright,22,Centre-Forward,United States,800000,VVV-Venlo,Netherlands,free transfer,in,2020
2544,SönderjyskE,Philipp Schmiedl,23,Centre-Back,Austria,400000,SCR Altach,Austria,0,in,2020
2545,SönderjyskE,Marc Dal Hende,29,Left-Back,Denmark,600000,FC Midtjylland,Denmark,0,in,2020
2546,SönderjyskE,Emil Frederiksen,19,Attacking Midfield,Denmark,400000,Heerenveen,Netherlands,0,in,2020
2547,SönderjyskE,Morten Dyrmose,19,Left-Back,Denmark,25000,SönderjyskE U19,Denmark,0,in,2020
2548,SönderjyskE,Ogenyi Onazi,27,Defensive Midfield,Nigeria,400000,No club,No country,0,in,2020
2549,SönderjyskE,Mads Hansen,19,Central Midfield,Denmark,100000,SönderjyskE U19,Denmark,0,in,2020
2550,SönderjyskE,Jannick Liburd,18,Right Winger,Denmark,100000,SönderjyskE U19,Denmark,0,in,2020
2551,SönderjyskE,Mads Winther,18,Centre-Back,Denmark,50000,SönderjyskE U19,Denmark,0,in,2020
2552,SönderjyskE,Mads Steenberg,19,Right-Back,Denmark,50000,SönderjyskE U19,Denmark,0,in,2020
2553,SönderjyskE,Justin Plautz,21,Left-Back,Germany,100000,VfB Oldenburg,Germany,"End of loanJun 30, 2020",in,2020
2554,SönderjyskE,Morten Dyrmose,19,Left-Back,Denmark,25000,Aarhus Fremad,Denmark,free transfer,out,2020
2555,SönderjyskE,Nicholas Marfelt,25,Left-Back,Denmark,200000,HB Köge,Denmark,free transfer,out,2020
2556,SönderjyskE,Eggert Gunnthór Jónsson,31,Defensive Midfield,Iceland,300000,Hafnarfjördur,Iceland,free transfer,out,2020
2557,SönderjyskE,Sebastian Mielitz,30,Goalkeeper,Germany,275000,Viktoria Köln,Germany,free transfer,out,2020
2558,SönderjyskE,Justin Plautz,21,Left-Back,Germany,100000,SF Lotte,Germany,free transfer,out,2020
2559,SönderjyskE,Christian Jakobsen,27,Centre-Forward,Denmark,350000,Lyngby BK,Denmark,0,out,2020
2560,SönderjyskE,Roni Arabaci,20,Centre-Forward,Denmark,50000,No club,No country,0,out,2020
2561,SönderjyskE,Nikola Mirkovic,29,Goalkeeper,Serbia,200000,No club,No country,0,out,2020
2562,SönderjyskE,Marc Pedersen,31,Centre-Back,Denmark,0,No club,No country,0,out,2020
2563,SönderjyskE,João Pereira,30,Centre-Back,Portugal,75000,No club,No country,0,out,2020
2564,SönderjyskE,Emil Frederiksen,19,Attacking Midfield,Denmark,400000,Heerenveen,Netherlands,"End of loanAug 1, 2020",out,2020
2565,SönderjyskE,Theofanis Mavrommatis,23,Centre-Back,Greece,250000,Panathinaikos,Greece,"End of loanJun 30, 2020",out,2020
2566,SönderjyskE,Artem Dovbyk,23,Centre-Forward,Ukraine,1800000,FC Midtjylland,Denmark,"End of loanJul 31, 2020",out,2020
2567,Lyngby BK,Brian Hamalainen,31,Left-Back,Denmark,250000,Dynamo Dresden,Germany,free transfer,in,2020
2568,Lyngby BK,Frederik Winther,19,Centre-Back,Denmark,700000,FC Augsburg,Germany,loan transfer,in,2020
2569,Lyngby BK,Christian Jakobsen,27,Centre-Forward,Denmark,350000,SönderjyskE,Denmark,0,in,2020
2570,Lyngby BK,Rasmus Thellufsen,23,Left Winger,Denmark,300000,Aalborg BK,Denmark,0,in,2020
2571,Lyngby BK,Jens Martin Gammelby,25,Right-Back,Denmark,500000,Bröndby IF,Denmark,loan transfer,in,2020
2572,Lyngby BK,Victor Torp,21,Central Midfield,Denmark,450000,FC Midtjylland,Denmark,loan transfer,in,2020
2573,Lyngby BK,Willads Delvin,19,Left Winger,Denmark,100000,Lyngby BK U19,Denmark,0,in,2020
2574,Lyngby BK,Casper Winther,17,Central Midfield,Denmark,50000,Lyngby BK U19,Denmark,0,in,2020
2575,Lyngby BK,Filip Panjeskovic,17,Centre-Back,Denmark,50000,Lyngby BK U19,Denmark,0,in,2020
2576,Lyngby BK,Emil Kornvig,20,Central Midfield,Denmark,200000,Lyngby BK U19,Denmark,0,in,2020
2577,Lyngby BK,Ertugrul Teksen,20,Centre-Forward,Turkey,50000,Lyngby BK U19,Denmark,0,in,2020
2578,Lyngby BK,Frederik Winther,19,Centre-Back,Denmark,700000,FC Augsburg,Germany,1300000,out,2020
2579,Lyngby BK,Jesper Christjansen,32,Central Midfield,Denmark,0,NSÍ Runavík,Faroe Islands,free transfer,out,2020
2580,Lyngby BK,Lasse Nielsen,33,Centre-Back,Denmark,100000,Naestved BK,Denmark,free transfer,out,2020
2581,Lyngby BK,Oskar Snorre,21,Goalkeeper,Denmark,250000,HB Köge,Denmark,0,out,2020
2582,Lyngby BK,Kasper Jörgensen,20,Right-Back,Denmark,300000,Aalesund,Norway,loan transfer,out,2020
2583,Lyngby BK,Patrick Da Silva,25,Left-Back,Denmark,400000,No club,No country,0,out,2020
2584,Lyngby BK,Gustav Marcussen,22,Left Winger,Denmark,300000,KFC Uerdingen,Germany,0,out,2020
2585,Lyngby BK,Martin Örnskov,34,Defensive Midfield,Denmark,0,No club,No country,0,out,2020
2586,Lyngby BK,Magnus Westergaard,22,Central Midfield,Denmark,250000,Hvidovre,Denmark,loan transfer,out,2020
2587,Lyngby BK,Rezan Corlu,22,Attacking Midfield,Denmark,700000,Bröndby IF,Denmark,"End of loanJul 31, 2020",out,2020
2588,Vejle Boldklub,Saeid Ezatolahi,23,Defensive Midfield,Iran,800000,Rostov,Russia,free transfer,in,2020
2589,Vejle Boldklub,Raphael Dwamena,24,Centre-Forward,Ghana,400000,Levante,Spain,free transfer,in,2020
2590,Vejle Boldklub,Kevin Yamga,24,Right-Back,France,400000,Desportivo Aves,Portugal,free transfer,in,2020
2591,Vejle Boldklub,Alexander Brunst,25,Goalkeeper,Germany,350000,1.FC Magdeburg,Germany,free transfer,in,2020
2592,Vejle Boldklub,Matthew Briggs,29,Centre-Back,Guyana,100000,Dartford,England,free transfer,in,2020
2593,Vejle Boldklub,Alexander Milosevic,28,Centre-Back,Sweden,700000,No club,No country,0,in,2020
2594,Vejle Boldklub,Aidan Liu,20,Centre-Back,United States,25000,Vejle BK U19,Denmark,0,in,2020
2595,Vejle Boldklub,Magnus Grödem,22,Attacking Midfield,Norway,400000,Sandnes Ulf,Norway,"End of loanSep 28, 2020",in,2020
2596,Vejle Boldklub,Luis Henrique,22,Centre-Forward,Brazil,250000,Helsinki IFK,Finland,"End of loanSep 8, 2020",in,2020
2597,Vejle Boldklub,Jonas Andersen,20,Centre-Forward,Denmark,75000,VSK Aarhus,Denmark,"End of loanJun 30, 2020",in,2020
2598,Vejle Boldklub,Thais Damgaard,20,Right Winger,Denmark,50000,Middelfart,Denmark,"End of loanJul 31, 2020",in,2020
2599,Vejle Boldklub,Emmersón,24,Centre-Back,Congo,250000,Armavir,Russia,"End of loanJun 30, 2020",in,2020
2600,Vejle Boldklub,Kerim Memija,24,Right-Back,Bosnia-Herzegovina,300000,Hobro IK,Denmark,"End of loanJun 30, 2020",in,2020
2601,Vejle Boldklub,Allan Sousa,23,Right Winger,Brazil,1500000,Sint-Truiden,Belgium,"End of loanJun 30, 2020",in,2020
2602,Vejle Boldklub,Kjartan Finnbogason,34,Centre-Forward,Iceland,200000,AC Horsens,Denmark,free transfer,out,2020
2603,Vejle Boldklub,Kerim Memija,24,Right-Back,Bosnia-Herzegovina,300000,NK Varazdin,Croatia,free transfer,out,2020
2604,Vejle Boldklub,Jonas Andersen,20,Centre-Forward,Denmark,75000,Hedensted IF,Denmark,free transfer,out,2020
2605,Vejle Boldklub,Sergiy Gryn,26,Left Winger,Ukraine,200000,Zorya Lugansk,Ukraine,free transfer,out,2020
2606,Vejle Boldklub,Thomas Hagelskjaer,25,Goalkeeper,Denmark,150000,Aarhus Fremad,Denmark,loan transfer,out,2020
2607,Vejle Boldklub,Foday Manneh,20,Centre-Forward,The Gambia,50000,Helsinki IFK,Finland,loan transfer,out,2020
2608,Vejle Boldklub,Arlind Ajeti,26,Centre-Back,Albania,300000,Reggiana,Italy,0,out,2020
2609,Vejle Boldklub,Magnus Grödem,22,Attacking Midfield,Norway,400000,Sandnes Ulf,Norway,0,out,2020
2610,Vejle Boldklub,Tobias Sommer,18,Defensive Midfield,Denmark,50000,Grótta,Iceland,loan transfer,out,2020
2611,Vejle Boldklub,Mads Lauritsen,27,Centre-Back,Denmark,350000,Viborg FF,Denmark,loan transfer,out,2020
2612,Vejle Boldklub,Adam Jakobsen,21,Centre-Forward,Denmark,200000,Kolding IF,Denmark,loan transfer,out,2020
2613,Vejle Boldklub,Aidan Liu,20,Centre-Back,United States,25000,FC Sydvest,Denmark,loan transfer,out,2020
2614,Vejle Boldklub,Gianluca Zanette,23,Goalkeeper,Brazil,50000,No club,No country,0,out,2020
2615,Vejle Boldklub,Lucas From,21,Left Midfield,Denmark,50000,Aarhus Fremad,Denmark,loan transfer,out,2020
2616,Vejle Boldklub,Thais Damgaard,20,Right Winger,Denmark,50000,VSK Aarhus,Denmark,loan transfer,out,2020
2617,Vejle Boldklub,Brenner,20,Centre-Forward,Brazil,200000,Internacional,Brazil,"End of loanDec 31, 2019",out,2020
2618,Vejle Boldklub,Nicolas Gianini Dantas,22,Centre-Back,Brazil,250000,São Bernardo-SP,Brazil,"End of loanJun 30, 2020",out,2020
2619,Bröndby IF,Henrik Heggheim,20,Centre-Back,Norway,400000,Viking FK,Norway,1480000,in,2021
2620,Bröndby IF,Mathias Greve,26,Attacking Midfield,Denmark,800000,Randers FC,Denmark,1000000,in,2021
2621,Bröndby IF,Kevin Tshiembe,24,Centre-Back,Denmark,400000,Lyngby BK,Denmark,700000,in,2021
2622,Bröndby IF,Christian Cappis,21,Central Midfield,United States,350000,Hobro IK,Denmark,268000,in,2021
2623,Bröndby IF,Rasmus Wikström,20,Centre-Back,Sweden,150000,IFK Göteborg,Sweden,100000,in,2021
2624,Bröndby IF,Thomas Mikkelsen,37,Goalkeeper,Denmark,50000,Lyngby BK,Denmark,free transfer,in,2021
2625,Bröndby IF,Yousef Salech,19,Centre-Forward,Denmark,50000,Hellerup IK,Denmark,0,in,2021
2626,Bröndby IF,Marko Divkovic,22,Centre-Forward,Croatia,750000,Dunajska Streda,Slovakia,loan transfer,in,2021
2627,Bröndby IF,Andreas Pyndt,20,Central Midfield,Denmark,50000,Bröndby IF U19,Denmark,0,in,2021
2628,Bröndby IF,Jagvir Singh Sidhu,20,Centre-Forward,Denmark,50000,Bröndby IF U19,Denmark,0,in,2021
2629,Bröndby IF,Mathias Kvistgaarden,19,Centre-Forward,Denmark,200000,Bröndby IF U19,Denmark,0,in,2021
2630,Bröndby IF,Anton Skipper,21,Centre-Back,Denmark,350000,Hobro IK,Denmark,"End of loanJun 30, 2021",in,2021
2631,Bröndby IF,Jens Martin Gammelby,26,Right-Back,Denmark,500000,Lyngby BK,Denmark,"End of loanJun 30, 2021",in,2021
2632,Bröndby IF,Jesper Lindström,21,Attacking Midfield,Denmark,7000000,E. Frankfurt,Germany,7000000,out,2021
2633,Bröndby IF,Marvin Schwäbe,26,Goalkeeper,Germany,1000000,1. FC Köln,Germany,free transfer,out,2021
2634,Bröndby IF,Hjörtur Hermannsson,26,Centre-Back,Iceland,800000,Pisa,Italy,free transfer,out,2021
2635,Bröndby IF,Lasse Vigen,26,Central Midfield,Denmark,1000000,Zulte Waregem,Belgium,free transfer,out,2021
2636,Bröndby IF,Anthony Jung,29,Left-Back,Germany,800000,Werder Bremen,Germany,free transfer,out,2021
2637,Bröndby IF,Rezan Corlu,24,Attacking Midfield,Denmark,700000,Lyngby BK,Denmark,0,out,2021
2638,Bröndby IF,Joel Kabongo,23,Centre-Back,Denmark,400000,Randers FC,Denmark,0,out,2021
2639,Bröndby IF,Michael Törnes,35,Goalkeeper,Denmark,50000,No club,No country,0,out,2021
2640,FC Midtjylland,Marrony,22,Centre-Forward,Brazil,3800000,Atlético-MG,Brazil,4500000,in,2021
2641,FC Midtjylland,Juninho,26,Centre-Back,Brazil,950000,Palmeiras,Brazil,1600000,in,2021
2642,FC Midtjylland,Charles,25,Central Midfield,Brazil,850000,Ceará SC,Brazil,1500000,in,2021
2643,FC Midtjylland,Henrik Dalsgaard,31,Right-Back,Denmark,2000000,Brentford,England,free transfer,in,2021
2644,FC Midtjylland,Jared Thompson,22,Goalkeeper,Northern Ireland,50000,Brentford B,England,free transfer,in,2021
2645,FC Midtjylland,Victor Bak Jensen,17,Left-Back,Denmark,50000,Midtjylland U19,Denmark,0,in,2021
2646,FC Midtjylland,Oscar Fraulo,17,Central Midfield,Denmark,50000,Midtjylland U19,Denmark,0,in,2021
2647,FC Midtjylland,Tobias Anker,20,Centre-Back,Denmark,250000,Midtjylland U19,Denmark,0,in,2021
2648,FC Midtjylland,Aral Simsir,19,Left Winger,Denmark,100000,Midtjylland U19,Denmark,0,in,2021
2649,FC Midtjylland,Valdemar Birksö,20,Goalkeeper,Denmark,50000,Midtjylland U19,Denmark,0,in,2021
2650,FC Midtjylland,Mads Hansen,18,Right Winger,Denmark,100000,Midtjylland U19,Denmark,0,in,2021
2651,FC Midtjylland,Frederik Heiselberg,18,Centre-Forward,Denmark,50000,Midtjylland U19,Denmark,0,in,2021
2652,FC Midtjylland,Oliver Sörensen,19,Central Midfield,Denmark,150000,Midtjylland U19,Denmark,0,in,2021
2653,FC Midtjylland,Hosine Bility,20,Centre-Back,Australia,50000,Midtjylland U19,Denmark,0,in,2021
2654,FC Midtjylland,Gloire Rutikanga,24,Central Midfield,DR Congo,50000,Thisted FC,Denmark,"End of loanJun 30, 2021",in,2021
2655,FC Midtjylland,Casper Tengstedt,21,Centre-Forward,Denmark,350000,AC Horsens,Denmark,"End of loanJun 30, 2021",in,2021
2656,FC Midtjylland,Elías Rafn Ólafsson,21,Goalkeeper,Iceland,300000,FC Fredericia,Denmark,"End of loanJun 30, 2021",in,2021
2657,FC Midtjylland,Raphael Onyedika,20,Defensive Midfield,Nigeria,300000,FC Fredericia,Denmark,"End of loanJun 30, 2021",in,2021
2658,FC Midtjylland,Mayron George,27,Centre-Forward,Costa Rica,500000,Pau FC,France,"End of loanJun 30, 2021",in,2021
2659,FC Midtjylland,Manjrekar James,27,Centre-Back,Canada,350000,PAS Lamia,Greece,"End of loanJun 30, 2021",in,2021
2660,FC Midtjylland,Nikolas Dyhr,20,Left-Back,Denmark,700000,AC Horsens,Denmark,"End of loanJun 30, 2021",in,2021
