,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
1604,Mjøndalen IF,Alfred Scriven,22,Centre-Forward,Norway,50000,Asker,Norway,loan transfer,out,2020
1605,Tromsø IL,Lars-Gunnar Johnsen,29,Defensive Midfield,Norway,0,HamKam,Norway,free transfer,in,2020
1606,Tromsø IL,Steffen Pedersen,27,Right-Back,Norway,200000,HamKam,Norway,free transfer,in,2020
1607,Tromsø IL,Niklas Vesterlund,21,Centre-Back,Denmark,100000,Trelleborg,Sweden,0,in,2020
1608,Tromsø IL,Felix Winther,20,Central Midfield,Denmark,200000,Fremad Amager,Denmark,0,in,2020
1609,Tromsø IL,Runar Espejord,24,Centre-Forward,Norway,500000,Heerenveen,Netherlands,loan transfer,in,2020
1610,Tromsø IL,Joachim Rothmann,20,Centre-Forward,Denmark,400000,Nordsjaelland,Denmark,loan transfer,in,2020
1611,Tromsø IL,Erlend Sivertsen,29,Left-Back,Norway,200000,Kristiansund,Norway,loan transfer,in,2020
1612,Tromsø IL,Simon Thomas,31,Goalkeeper,Canada,100000,No club,No country,0,in,2020
1613,Tromsø IL,Sigurd Grönli,19,Attacking Midfield,Norway,100000,Grorud IL,Norway,"End of loanOct 5, 2020",in,2020
1614,Tromsø IL,Brage Berg Pedersen,21,Centre-Forward,Norway,50000,Alta IF,Norway,"End of loanAug 24, 2020",in,2020
1615,Tromsø IL,Runar Johansen,20,Left-Back,Norway,50000,Fløya,Norway,"End of loanOct 5, 2020",in,2020
1616,Tromsø IL,Gustav Severinsen,20,Central Midfield,Norway,50000,Florö SK,Norway,"End of loanOct 5, 2020",in,2020
1617,Tromsø IL,Juha Pirinen,28,Left-Back,Finland,350000,AS Trencin,Slovakia,free transfer,out,2020
1618,Tromsø IL,Sigurd Grönli,19,Attacking Midfield,Norway,100000,Grorud IL,Norway,loan transfer,out,2020
1619,Tromsø IL,Isak Hansen-Aaröen,16,Central Midfield,Norway,0,Man Utd U18,England,0,out,2020
1620,Tromsø IL,Simen Wangberg,29,Centre-Back,Norway,200000,Stabæk Fotball,Norway,0,out,2020
1621,Tromsø IL,Tobias Hafstad,18,Central Midfield,Norway,100000,Arendal Fotball,Norway,loan transfer,out,2020
1622,Tromsø IL,Tomas Stabell,19,midfield,Norway,0,FK Senja,Norway,loan transfer,out,2020
1623,Tromsø IL,Brage Berg Pedersen,21,Centre-Forward,Norway,50000,Øygarden FK,Norway,loan transfer,out,2020
1624,Tromsø IL,Brage Berg Pedersen,21,Centre-Forward,Norway,50000,Alta IF,Norway,loan transfer,out,2020
1625,Lillestrøm SK,Jo Coppens,29,Goalkeeper,Belgium,150000,Carl Zeiss Jena,Germany,free transfer,in,2020
1626,Lillestrøm SK,Tryggvi Hrafn Haraldsson,24,Left Winger,Iceland,150000,ÍA Akranes,Iceland,free transfer,in,2020
1627,Lillestrøm SK,Björn Sigurdarson,29,Centre-Forward,Iceland,500000,Rostov,Russia,free transfer,in,2020
1628,Lillestrøm SK,Tobias Hammer Svendsen,21,Left Winger,Norway,300000,HamKam,Norway,0,in,2020
1629,Lillestrøm SK,Espen Garnas,25,Centre-Back,Norway,300000,Ullensaker/Kisa,Norway,0,in,2020
1630,Lillestrøm SK,Ulrik Mathisen,21,Central Midfield,Norway,200000,Kjelsas IL,Norway,0,in,2020
1631,Lillestrøm SK,Jonatan Braut Brunes,20,Centre-Forward,Norway,100000,Florö SK,Norway,loan transfer,in,2020
1632,Lillestrøm SK,Moses Ebiye,23,Centre-Forward,Nigeria,300000,HamKam,Norway,free transfer,out,2020
1633,Lillestrøm SK,Tobias Salquist,25,Centre-Back,Denmark,350000,Hobro IK,Denmark,free transfer,out,2020
1634,Lillestrøm SK,Josef Brian Baccay,19,Left-Back,Norway,100000,Fredrikstad,Norway,loan transfer,out,2020
1635,Lillestrøm SK,Sindre Mauritz-Hansen,25,Centre-Forward,Norway,50000,Asker,Norway,0,out,2020
1636,Lillestrøm SK,Matvei Igonen,23,Goalkeeper,Estonia,250000,FC Flora,Estonia,0,out,2020
1637,Lillestrøm SK,Kristoffer Ödemarksbakken,24,Right Winger,Norway,200000,Ullensaker/Kisa,Norway,loan transfer,out,2020
1638,Lillestrøm SK,Shahram Jabari,18,Right-Back,Norway,0,Notodden,Norway,loan transfer,out,2020
1639,Lillestrøm SK,Apipon Tongnoy,19,midfield,Norway,50000,Skeid,Norway,loan transfer,out,2020
1640,Lillestrøm SK,Erik Tobias Sandberg,21,Centre-Back,Norway,200000,FK Jerv,Norway,loan transfer,out,2020
1641,Lillestrøm SK,Emil Ödegaard,22,Goalkeeper,Norway,50000,Stjördals B.,Norway,loan transfer,out,2020
1642,FK Bodø/Glimt,Amahl Pellegrino,31,Left Winger,Norway,400000,Damac FC,Saudi Arabia,free transfer,in,2021
1643,FK Bodø/Glimt,Joel Mugisha,18,Left Winger,Norway,100000,Asane Fotball,Norway,0,in,2021
1644,FK Bodø/Glimt,Gilbert Koomson,26,Right Winger,Ghana,800000,Kasimpasa,Turkey,0,in,2021
1645,FK Bodø/Glimt,Mattias Käit,23,Central Midfield,Estonia,200000,No club,No country,0,in,2021
1646,FK Bodø/Glimt,Ask Tjaerandsen-Skau,20,Central Midfield,Norway,100000,Stjördals B.,Norway,"End of loanAug 15, 2021",in,2021
1647,FK Bodø/Glimt,Axel Lindahl,26,Left Midfield,Sweden,300000,Degerfors,Sweden,loan transfer,out,2021
1648,FK Bodø/Glimt,Ask Tjaerandsen-Skau,20,Central Midfield,Norway,100000,IK Start,Norway,loan transfer,out,2021
1649,FK Bodø/Glimt,Sebastian Tounekti,19,Left Winger,Norway,200000,FC Groningen,Netherlands,loan transfer,out,2021
1650,FK Bodø/Glimt,Tomas Rataj,18,Centre-Forward,Czech Republic,100000,SFC Opava,Czech Republic,"End of loanSep 4, 2021",out,2021
1651,Molde FK,Martin Linnes,29,Right-Back,Norway,2000000,Galatasaray,Turkey,free transfer,in,2021
1652,Molde FK,Rafik Zekhnini,23,Left Winger,Norway,600000,Fiorentina,Italy,free transfer,in,2021
1653,Molde FK,Sivert Mannsverk,19,Central Midfield,Norway,500000,Sogndal IL,Norway,0,in,2021
1654,Molde FK,Niklas Haugland,19,Centre-Forward,Norway,0,No club,No country,0,in,2021
1655,Molde FK,Álex Craninx,25,Goalkeeper,Belgium,200000,Lillestrøm SK,Norway,"End of loanJul 31, 2021",in,2021
1656,Molde FK,Tobias Hestad,20,Attacking Midfield,Norway,100000,Raufoss,Norway,"End of loanAug 31, 2021",in,2021
1657,Molde FK,Stian Gregersen,26,Centre-Back,Norway,1000000,G. Bordeaux,France,2000000,out,2021
1658,Molde FK,Marcus Holmgren Pedersen,20,Right-Back,Norway,1000000,Feyenoord,Netherlands,1000000,out,2021
1659,Molde FK,Fredrik Aursnes,25,Defensive Midfield,Norway,1500000,Feyenoord,Netherlands,450000,out,2021
1660,Molde FK,Mathis Bolly,30,Left Winger,Cote d'Ivoire,300000,Stabæk Fotball,Norway,loan transfer,out,2021
1661,Molde FK,Mathias Eriksen Ranmark,25,Goalkeeper,Norway,100000,Moss FK,Norway,loan transfer,out,2021
1662,Molde FK,Oliver Petersen,19,Goalkeeper,Norway,50000,Grorud IL,Norway,loan transfer,out,2021
1663,Vålerenga Fotball,Leonard Zuta,28,Left-Back,North Macedonia,400000,Lecce,Italy,free transfer,in,2021
1664,Vålerenga Fotball,Nicolaj Thomsen,28,Left Midfield,Denmark,400000,FC Copenhagen,Denmark,free transfer,in,2021
1665,Vålerenga Fotball,Albin Mörfelt,21,Right Winger,Sweden,250000,Varbergs BoIS,Sweden,0,in,2021
1666,Vålerenga Fotball,Mathias Dyngeland,25,Goalkeeper,Norway,250000,Elfsborg,Sweden,loan transfer,in,2021
1667,Vålerenga Fotball,Jacob Emile Dicko Eng,17,attack,Norway,0,Vålerenga II,Norway,0,in,2021
1668,Vålerenga Fotball,Sakarias Opsahl,22,Central Midfield,Norway,300000,Tromsø IL,Norway,"End of loanJul 31, 2021",in,2021
1669,Vålerenga Fotball,Kristoffer Klaesson,20,Goalkeeper,Norway,2000000,Leeds,England,2000000,out,2021
1670,Vålerenga Fotball,Aron Dönnum,23,Right Winger,Norway,1500000,Standard Liège,Belgium,1500000,out,2021
1671,Vålerenga Fotball,Sam Adekugbe,26,Left-Back,Canada,400000,Hatayspor,Turkey,400000,out,2021
1672,Vålerenga Fotball,Felix Horn Myhre,22,Central Midfield,Norway,200000,Brann,Norway,free transfer,out,2021
1673,Vålerenga Fotball,Sakarias Opsahl,22,Central Midfield,Norway,300000,Tromsø IL,Norway,0,out,2021
1674,Rosenborg BK,Pavle Vagic,21,Defensive Midfield,Sweden,500000,Malmö FF,Sweden,1000000,in,2021
1675,Rosenborg BK,Adrian Nilsen Pereira,21,Left-Back,Norway,1000000,PAOK Salonika,Greece,500000,in,2021
1676,Rosenborg BK,Olaus Skarsem,23,Central Midfield,Norway,400000,Kristiansund,Norway,0,in,2021
1677,Rosenborg BK,Noah Jean Holm,20,Centre-Forward,Norway,400000,Vit. Guimarães,Portugal,0,in,2021
1678,Rosenborg BK,Mikael Törset Johnsen,20,Attacking Midfield,Norway,50000,Feyenoord U21,Netherlands,"End of loanJun 30, 2021",in,2021
1679,Rosenborg BK,Julian Faye Lund,22,Goalkeeper,Norway,300000,HamKam,Norway,"End of loanAug 1, 2021",in,2021
1680,Rosenborg BK,Kristoffer Zachariassen,27,Central Midfield,Norway,1100000,Ferencváros,Hungary,1500000,out,2021
1681,Rosenborg BK,Mikael Törset Johnsen,21,Attacking Midfield,Norway,50000,Feyenoord U21,Netherlands,free transfer,out,2021
1682,Rosenborg BK,Robin Björkas Skrogstad,18,Left Winger,Norway,50000,Strindheim IL,Norway,0,out,2021
1683,Rosenborg BK,Guillermo Molins,32,Centre-Forward,Sweden,200000,Sarpsborg 08,Norway,0,out,2021
1684,Rosenborg BK,Ole Christian Saeter,25,Centre-Forward,Norway,200000,Ullensaker/Kisa,Norway,loan transfer,out,2021
1685,Rosenborg BK,Mikkel Konradsen Ceide,19,Centre-Back,Norway,50000,Ranheim IL,Norway,loan transfer,out,2021
1686,Kristiansund BK,Jesper Isaksen,21,Central Midfield,Norway,100000,Stabæk Fotball,Norway,0,in,2021
1687,Kristiansund BK,Moses Mawa,25,Left Winger,Norway,400000,Strømsgodset,Norway,0,in,2021
1688,Kristiansund BK,Lagos Kunga,22,Right Winger,United States,200000,No club,No country,0,in,2021
1689,Kristiansund BK,Horenus Tadesse,23,Central Midfield,Norway,100000,Sandnes Ulf,Norway,"End of loanAug 30, 2021",in,2021
1690,Kristiansund BK,Flamur Kastrati,29,Centre-Forward,Kosovo,200000,Odds BK,Norway,free transfer,out,2021
1691,Kristiansund BK,Bent Sörmo,24,Right-Back,Norway,500000,Zulte Waregem,Belgium,0,out,2021
1692,Kristiansund BK,Olaus Skarsem,23,Central Midfield,Norway,400000,Rosenborg,Norway,0,out,2021
1693,Kristiansund BK,Horenus Tadesse,23,Central Midfield,Norway,100000,Sandnes Ulf,Norway,0,out,2021
1694,Kristiansund BK,Faris Moumbagna,21,Centre-Forward,Cameroon,300000,SönderjyskE,Denmark,loan transfer,out,2021
1695,Viking Stavanger,Mai Traore,21,Centre-Forward,Guinea,250000,Vasalund,Sweden,0,in,2021
1696,Viking Stavanger,David Brekalo,22,Centre-Back,Slovenia,400000,NK Bravo,Slovenia,0,in,2021
1697,Viking Stavanger,Gianni Stensness,22,Centre-Back,New Zealand,250000,Central Coast,Australia,0,in,2021
1698,Viking Stavanger,Patrik Gunnarsson,20,Goalkeeper,Iceland,400000,Brentford,England,loan transfer,in,2021
1699,Viking Stavanger,Sebastian Söraas Sebulonsen,21,Right-Back,Norway,300000,Mjøndalen,Norway,"End of loanJun 10, 2021",in,2021
1700,Viking Stavanger,Tord Johnsen Salte,22,Centre-Back,Norway,200000,Sogndal IL,Norway,"End of loanAug 1, 2021",in,2021
1701,Viking Stavanger,Henrik Heggheim,20,Centre-Back,Norway,400000,Bröndby IF,Denmark,1480000,out,2021
1702,Viking Stavanger,Tord Johnsen Salte,22,Centre-Back,Norway,200000,Sogndal IL,Norway,0,out,2021
1703,Viking Stavanger,Runar Hove,26,Centre-Back,Norway,200000,Brann,Norway,0,out,2021
1704,Viking Stavanger,Lars Erik Södal,19,midfield,Norway,50000,Egersund,Norway,loan transfer,out,2021
1705,Viking Stavanger,Sondre Auklend,18,Attacking Midfield,Norway,200000,Asane Fotball,Norway,loan transfer,out,2021
1706,Viking Stavanger,Herman Johan Haugen,21,Right-Back,Norway,100000,Raufoss,Norway,loan transfer,out,2021
1707,Odds BK,Flamur Kastrati,29,Centre-Forward,Kosovo,200000,Kristiansund,Norway,free transfer,in,2021
1708,Odds BK,Milan Jevtovic,28,Left Winger,Serbia,350000,Aarhus GF,Denmark,0,in,2021
1709,Odds BK,Emil Jonassen,28,Left-Back,Norway,300000,Stabæk Fotball,Norway,0,in,2021
1710,Odds BK,Sander Svendsen,24,Centre-Forward,Norway,800000,Odense BK,Denmark,loan transfer,in,2021
1711,Odds BK,Elias Skogvoll,25,Left Midfield,Norway,100000,Grorud IL,Norway,"End of loanJul 31, 2021",in,2021
1712,Odds BK,Mushaga Bakenga,28,Centre-Forward,Norway,500000,Tokushima Vort.,Japan,0,out,2021
1713,Odds BK,Sander Svendsen,24,Centre-Forward,Norway,800000,Odense BK,Denmark,"End of loanAug 17, 2021",out,2021
1714,Stabæk Fotball,Fredrik Haugen,29,Attacking Midfield,Norway,500000,AEK Larnaca,Cyprus,free transfer,in,2021
1715,Stabæk Fotball,Kasper Pedersen,28,Centre-Back,Denmark,250000,Esbjerg fB,Denmark,free transfer,in,2021
1716,Stabæk Fotball,Martin Höyland,25,Defensive Midfield,Norway,200000,Grorud IL,Norway,0,in,2021
1717,Stabæk Fotball,Pal Alexander Kirkevold,30,Centre-Forward,Norway,250000,Hobro IK,Denmark,0,in,2021
1718,Stabæk Fotball,Victor Wernersson,26,Left-Back,Sweden,500000,KV Mechelen,Belgium,loan transfer,in,2021
1719,Stabæk Fotball,Mathis Bolly,30,Left Winger,Cote d'Ivoire,300000,Molde,Norway,loan transfer,in,2021
1720,Stabæk Fotball,Ivan Mesik,20,Centre-Back,Slovakia,700000,Nordsjaelland,Denmark,loan transfer,in,2021
1721,Stabæk Fotball,Tomás Podstawski,26,Defensive Midfield,Portugal,400000,No club,No country,0,in,2021
1722,Stabæk Fotball,Olav Lilleören Veum,17,Centre-Back,Norway,50000,Stabaek IF U19,Norway,0,in,2021
1723,Stabæk Fotball,Aleksander Andresen,16,attack,Norway,0,Moss FK,Norway,"End of loanAug 2, 2021",in,2021
1724,Stabæk Fotball,Jesper Isaksen,21,Central Midfield,Norway,100000,Fredrikstad,Norway,"End of loanJul 31, 2021",in,2021
1725,Stabæk Fotball,Antonio Nusa,16,Left Winger,Norway,400000,Club Brugge,Belgium,3000000,out,2021
1726,Stabæk Fotball,Kosuke Kinoshita,26,Centre-Forward,Japan,200000,Urawa Reds,Japan,free transfer,out,2021
1727,Stabæk Fotball,Jonas Vatne Brauti,22,Goalkeeper,Norway,100000,KFUM Oslo,Norway,0,out,2021
1728,Stabæk Fotball,Jesper Isaksen,21,Central Midfield,Norway,100000,Kristiansund,Norway,0,out,2021
1729,Stabæk Fotball,Emil Jonassen,28,Left-Back,Norway,300000,Odds BK,Norway,0,out,2021
1730,Stabæk Fotball,Herolind Shala,29,Attacking Midfield,Kosovo,400000,BB Erzurumspor,Turkey,0,out,2021
1731,Stabæk Fotball,Younes Amer,20,Left Winger,Norway,50000,Baerum SK,Norway,loan transfer,out,2021
1732,Stabæk Fotball,Magnus Lundal,21,Central Midfield,Norway,200000,No club,No country,0,out,2021
1733,Stabæk Fotball,Mats Solheim,33,Right-Back,Norway,0,No club,No country,0,out,2021
1734,Stabæk Fotball,Uche Sabastine,21,Centre-Forward,Nigeria,50000,Kano Pillars,Nigeria,"End of loanAug 30, 2021",out,2021
1735,Stabæk Fotball,Oleksiy Khoblenko,27,Centre-Forward,Ukraine,500000,SK Dnipro-1,Ukraine,"End of loanJul 20, 2021",out,2021
1736,FK Haugesund,Alexander Söderlund,33,Centre-Forward,Norway,400000,C. Rizespor,Turkey,free transfer,in,2021
1737,FK Haugesund,Martin Samuelsen,24,Left Winger,Norway,600000,Hull City,England,0,in,2021
1738,FK Haugesund,Torje Naustdal,21,Defensive Midfield,Norway,150000,Strømmen IF,Norway,0,in,2021
1739,FK Haugesund,Sulayman Bojang,23,Right-Back,The Gambia,100000,Sarpsborg 08,Norway,0,in,2021
1740,FK Haugesund,Anders Baertelsen,21,Centre-Back,Denmark,200000,Vendsyssel FF,Denmark,0,in,2021
1741,FK Haugesund,Christos Zafeiris,18,Central Midfield,Norway,100000,Grorud IL,Norway,0,in,2021
1742,FK Haugesund,Ibrahima Wadji,26,Centre-Forward,Senegal,500000,Qarabag FK,Azerbaijan,600000,out,2021
1743,FK Haugesund,Mikkel Desler,26,Right-Back,Denmark,500000,Toulouse,France,500000,out,2021
1744,FK Haugesund,Bruno Leite,26,Central Midfield,Cape Verde,300000,Pafos FC,Cyprus,free transfer,out,2021
1745,FK Haugesund,Kristoffer Gunnarshaug,22,midfield,Norway,100000,Ullensaker/Kisa,Norway,0,out,2021
1746,FK Haugesund,Fredrik Knudsen,24,Centre-Back,Norway,400000,Brann,Norway,0,out,2021
1747,FK Haugesund,Andreas Endresen,18,attack,Norway,50000,Vard,Norway,loan transfer,out,2021
1748,FK Haugesund,Frank Stople,19,Goalkeeper,Norway,50000,Stjördals B.,Norway,loan transfer,out,2021
1749,FK Haugesund,Christos Zafeiris,18,Central Midfield,Norway,100000,Grorud IL,Norway,loan transfer,out,2021
1750,SK Brann,Mikkel Andersen,32,Goalkeeper,Denmark,200000,FC Midtjylland,Denmark,free transfer,in,2021
1751,SK Brann,Felix Horn Myhre,22,Central Midfield,Norway,200000,Vålerenga,Norway,free transfer,in,2021
1752,SK Brann,Runar Hove,26,Centre-Back,Norway,200000,Viking FK,Norway,0,in,2021
1753,SK Brann,Fredrik Knudsen,24,Centre-Back,Norway,400000,Haugesund,Norway,0,in,2021
1754,SK Brann,Sivert Heltne Nilsen,29,Defensive Midfield,Norway,900000,Waasl.-Beveren,Belgium,0,in,2021
1755,SK Brann,Bard Finne,26,Left Winger,Norway,400000,SönderjyskE,Denmark,0,in,2021
1756,SK Brann,Japhet Sery,21,Centre-Back,Denmark,300000,FC Midtjylland,Denmark,0,in,2021
1757,SK Brann,Lennart Grill,22,Goalkeeper,Germany,1500000,Bay. Leverkusen,Germany,loan transfer,in,2021
1758,SK Brann,Vajebah Sakor,25,Defensive Midfield,Norway,350000,No club,No country,0,in,2021
1759,SK Brann,Daouda Bamba,26,Centre-Forward,Cote d'Ivoire,600000,Altay SK,Turkey,free transfer,out,2021
1760,SK Brann,Mikkel Andersen,32,Goalkeeper,Denmark,200000,Viborg FF,Denmark,free transfer,out,2021
1761,SK Brann,Thomas Grögaard,27,Left-Back,Norway,300000,Strømsgodset,Norway,0,out,2021
1762,SK Brann,Jon Helge Tveita,28,Right-Back,Norway,300000,IK Start,Norway,0,out,2021
1763,SK Brann,Aron Jonsson,16,defence,Norway,0,Fyllingsdalen,Norway,loan transfer,out,2021
1764,SK Brann,Isak Hjorteseth,17,Central Midfield,Norway,50000,Fyllingsdalen,Norway,loan transfer,out,2021
1765,SK Brann,Vegard Forren,33,Centre-Back,Norway,300000,No club,No country,0,out,2021
1766,SK Brann,Kristoffer Barmen,28,Central Midfield,Norway,400000,No club,No country,0,out,2021
1767,Sandefjord Fotball,Ian Smeulers,21,Left-Back,Netherlands,75000,Feyenoord U21,Netherlands,free transfer,in,2021
1768,Sandefjord Fotball,Chuma Anene,28,Centre-Forward,Norway,200000,FC Midtjylland,Denmark,0,in,2021
1769,Sandefjord Fotball,Moussa Njie,25,Left Winger,Norway,300000,No club,No country,0,in,2021
1770,Sandefjord Fotball,Enric Vallès,31,Central Midfield,Spain,200000,UE Olot,Spain,free transfer,out,2021
1771,Sarpsborg 08 FF,Dario Canadjija,27,Defensive Midfield,Croatia,600000,Astra Giurgiu,Romania,free transfer,in,2021
1772,Sarpsborg 08 FF,Moubarack Compaoré,18,attack,Burkina Faso,50000,Oslo FA Dakar ,Senegal,0,in,2021
1773,Sarpsborg 08 FF,Guillermo Molins,32,Centre-Forward,Sweden,200000,Rosenborg,Norway,0,in,2021
1774,Sarpsborg 08 FF,Amadou Camara,-,attack,Mali,0,Oslo FA Dakar ,Senegal,0,in,2021
1775,Sarpsborg 08 FF,Mikkel Maigaard,25,Attacking Midfield,Denmark,500000,Strømsgodset,Norway,0,in,2021
1776,Sarpsborg 08 FF,Leander Öy,17,Goalkeeper,Norway,0,S08 Youth,Norway,0,in,2021
1777,Sarpsborg 08 FF,Boubou Konté,20,Left Winger,Mali,100000,FK Jerv,Norway,"End of loanAug 2, 2021",in,2021
1778,Sarpsborg 08 FF,Sulayman Bojang,23,Right-Back,The Gambia,100000,Haugesund,Norway,0,out,2021
1779,Sarpsborg 08 FF,Emil Pálsson,28,Defensive Midfield,Iceland,200000,Sogndal IL,Norway,loan transfer,out,2021
1780,Sarpsborg 08 FF,Steffen Skalevik,28,Centre-Forward,Norway,200000,Sogndal IL,Norway,loan transfer,out,2021
1781,Sarpsborg 08 FF,Laurent Mendy,19,Central Midfield,Senegal,50000,Strømmen IF,Norway,loan transfer,out,2021
1782,Sarpsborg 08 FF,Boubou Konté,20,Left Winger,Mali,100000,Nacional,Portugal,loan transfer,out,2021
1783,Sarpsborg 08 FF,Felix Michel Melki,27,Centre-Back,Lebanon,200000,AIK,Sweden,"End of loanAug 2, 2021",out,2021
1784,Strømsgodset IF,Thomas Grögaard,27,Left-Back,Norway,300000,Brann,Norway,0,in,2021
1785,Strømsgodset IF,Jordan Attah Kadiri,21,Centre-Forward,Nigeria,500000,Lommel SK,Belgium,loan transfer,in,2021
1786,Strømsgodset IF,Daniel Kubrom Hamde,18,Centre-Back,Norway,50000,Florö SK,Norway,"End of loanJul 31, 2021",in,2021
1787,Strømsgodset IF,Daniel Kubrom Hamde,18,Centre-Back,Norway,50000,Florö SK,Norway,0,out,2021
1788,Strømsgodset IF,Moses Mawa,25,Left Winger,Norway,400000,Kristiansund,Norway,0,out,2021
1789,Strømsgodset IF,Nicholas Mickelson,22,Right-Back,Norway,300000,Odense BK,Denmark,0,out,2021
1790,Strømsgodset IF,Mikkel Maigaard,25,Attacking Midfield,Denmark,500000,Sarpsborg 08,Norway,0,out,2021
1791,Strømsgodset IF,Sebastian Pop,19,midfield,Norway,50000,Fram Larvik,Norway,loan transfer,out,2021
1792,Strømsgodset IF,Fabian Holst-Larsen,16,midfield,Norway,0,Fram Larvik,Norway,loan transfer,out,2021
1793,Strømsgodset IF,Prosper Mendy,25,Left-Back,France,200000,No club,No country,0,out,2021
1794,Strømsgodset IF,Duplexe Tchamba,22,Centre-Back,Cameroon,400000,R. Strasbourg,France,"End of loanJun 30, 2021",out,2021
1795,Mjøndalen IF,Kent Havard Eriksen,30,Centre-Forward,Norway,200000,Lillestrøm SK,Norway,0,in,2021
1796,Mjøndalen IF,Albin Sporrong,21,Central Midfield,Sweden,100000,Västerås SK,Sweden,0,in,2021
1797,Mjøndalen IF,Daniel Janevski,28,Centre-Back,Sweden,250000,Degerfors,Sweden,0,in,2021
1798,Mjøndalen IF,Herman Kleppa,24,Right-Back,Norway,100000,Raufoss,Norway,0,in,2021
1799,Mjøndalen IF,Tonny Brochmann,31,Attacking Midfield,Denmark,200000,AC Horsens,Denmark,free transfer,out,2021
1800,Mjøndalen IF,Alfred Scriven,23,Centre-Forward,Norway,50000,IL Hödd,Norway,0,out,2021
1801,Mjøndalen IF,Shuaibu Lalle Ibrahim,24,Centre-Forward,Nigeria,200000,FK Jerv,Norway,0,out,2021
1802,Mjøndalen IF,Sondre Johansen,26,Centre-Back,Norway,300000,Motherwell FC,Scotland,0,out,2021
1803,Mjøndalen IF,William Sell,22,Right-Back,Norway,200000,FK Lyn,Norway,0,out,2021
1804,Mjøndalen IF,Sebastian Söraas Sebulonsen,21,Right-Back,Norway,300000,Viking FK,Norway,"End of loanJun 10, 2021",out,2021
1805,Tromsø IL,Christophe Psyché,33,Centre-Back,France,250000,AEL Limassol,Cyprus,free transfer,in,2021
1806,Tromsø IL,Zdenek Ondrasek,32,Centre-Forward,Czech Republic,650000,FCSB,Romania,free transfer,in,2021
1807,Tromsø IL,Sakarias Opsahl,22,Central Midfield,Norway,300000,Vålerenga,Norway,0,in,2021
1808,Tromsø IL,Isak Kjelsrud Vik,18,Centre-Back,Norway,0,Tromsø IL Youth,Norway,0,in,2021
1809,Tromsø IL,Gustav Severinsen,21,Central Midfield,Norway,50000,FK Senja,Norway,0,out,2021
